Title,ArtistName,Rank,Weeks,isNew
die a happy man,thomas rhett,28,7,0
how deep is your love,calvin harris & disciples,29,16,0
where ya at,future featuring drake,30,16,0
cheerleader,omi,31,29,0
confident,demi lovato,32,5,0
photograph,ed sheeran,33,26,0
see you again,wiz khalifa featuring charlie puth,34,35,0
my way,fetty wap featuring monty,35,18,0
white iverson,post malone,36,9,0
uptown funk!,mark ronson featuring bruno mars,37,52,0
shut up and dance,walk the moon,38,52,0
again,fetty wap,39,13,0
fight song,rachel platten,40,30,0
thinking out loud,ed sheeran,41,57,0
break up in a small town,sam hunt,42,5,0
strip it down,luke bryan,43,14,0
perfect,one direction,44,3,0
thriller,michael jackson,45,17,0
where are u now,skrillex & diplo with justin bieber,46,36,0
i'm comin' over,chris young,47,19,0
break up with him,old dominion,48,18,0
smoke break,carrie underwood,49,11,0
want to want me,jason derulo,50,35,0
i'll show you,justin bieber,51,1,1
back to back,drake,52,14,0
don't,bryson tiller,53,6,0
back up,dej loaf featuring big sean,54,5,0
burning house,cam,55,17,0
no role modelz,j. cole,56,12,0
all eyes on you,meek mill featuring chris brown & nicki minaj,57,20,0
come get her,rae sremmurd,58,8,0
lay it all on me,rudimental featuring ed sheeran,59,5,0
love myself,hailee steinfeld,60,13,0
let me see ya girl,cole swindell,61,14,0
nothin' like you,dan + shay,62,13,0
gonna,blake shelton,63,8,0
say it,tory lanez,64,3,0
anything goes,florida georgia line,65,17,0
blase,ty dolla $ign featuring future & rae sremmurd,66,8,0
liquor,chris brown,67,10,0
roses,the chainsmokers featuring rozes,68,3,0
the fix,nelly featuring jeremih,69,6,0
big rings,drake & future,70,7,0
stressed out,twenty one pilots,71,7,0
cool for the summer,demi lovato,72,19,0
stay a little longer,brothers osborne,73,5,0
right hand,drake,74,8,0
save it for a rainy day,kenny chesney,75,16,0
hide away,daya,76,7,0
comfortable,k camp,77,14,0
i got the boy,jana kramer,78,4,0
gonna know we were here,jason aldean,79,4,0
diamonds dancing,drake & future,80,7,0
rgf island,fetty wap,81,7,0
top of the world,tim mcgraw,82,4,0
me  myself & i,g-eazy x bebe rexha,83,1,1
levels,nick jonas,84,11,0
cake by the ocean,dnce,85,3,0
exchange,bryson tiller,86,2,0
hold my hand,jess glynne,87,5,0
i love this life,locash,88,2,0
$ave dat money,lil dicky featuring fetty wap & rich homie quan,89,5,0
dibs,kelsea ballerini,90,2,0
ginza,j balvin,91,9,0
new americana,halsey,92,9,0
play no games,big sean featuring chris brown & ty dolla $ign,93,2,0
scholarships,drake & future,94,7,0
beautiful drug,zac brown band,95,1,1
already callin' you mine,parmalee,96,1,1
jugg,fetty wap featuring monty,97,5,0
emperor's new clothes,panic! at the disco,98,2,0
digital dash,drake & future,99,7,0
we went,randy houser,100,1,1
perfect,ed sheeran,1,15,0
rockstar,post malone featuring 21 savage,2,12,0
havana,camila cabello featuring young thug,3,17,0
gucci gang,lil pump,4,13,0
thunder,imagine dragons,5,32,0
too good at goodbyes,sam smith,6,13,0
no limit,g-eazy featuring a$ap rocky & cardi b,7,13,0
bad at love,halsey,8,14,0
bodak yellow (money moves),cardi b,9,23,0
what lovers do,maroon 5 featuring sza,10,15,0
all i want for christmas is you,mariah carey,11,21,0
feel it still,portugal. the man,12,25,0
gummo,6ix9ine,13,4,0
i get the bag,gucci mane featuring migos,14,16,0
motorsport,migos  nicki minaj & cardi b,15,6,0
sorry not sorry,demi lovato,16,22,0
new rules,dua lipa,17,19,0
mi gente,j balvin & willy william featuring beyonce,18,23,0
1-800-273-8255,logic featuring alessia cara & khalid,19,32,0
wolves,selena gomez x marshmello,20,7,0
him & i,g-eazy & halsey,21,1,1
let you down,nf,22,8,0
i fall apart,post malone,23,11,0
bank account,21 savage,24,22,0
shape of you,ed sheeran,25,48,0
how long,charlie puth,26,9,0
love.,kendrick lamar featuring zacari,27,24,0
young dumb & broke,khalid,28,21,0
the way life goes,lil uzi vert featuring nicki minaj,29,15,0
believer,imagine dragons,30,44,0
meant to be,bebe rexha & florida georgia line,31,7,0
despacito,luis fonsi & daddy yankee featuring justin bieber,32,47,0
silence,marshmello featuring khalid,33,17,0
unforgettable,french montana featuring swae lee,34,35,0
sky walker,miguel featuring travis scott,35,11,0
attention,charlie puth,36,33,0
rockin' around the christmas tree,brenda lee,37,19,0
the weekend,sza,38,19,0
end game,taylor swift featuring ed sheeran & future,39,3,0
that's what i like,bruno mars,40,47,0
plain jane,a$ap ferg featuring nicki minaj,41,11,0
the christmas song (merry christmas to you),nat king cole,42,9,0
...ready for it?,taylor swift,43,14,0
ric flair drip,offset & metro boomin,44,6,0
it's the most wonderful time of the year,andy williams,45,2,0
there's nothing holdin' me back,shawn mendes,46,33,0
a holly jolly christmas,burl ives,47,2,0
rubbin off the paint,ybn nahmir,48,5,0
congratulations,post malone featuring quavo,49,50,0
humble.,kendrick lamar,50,36,0
what about us,p!nk,51,18,0
pills and automobiles,chris brown featuring yo gotti  a boogie wit da hoodie & kodak black,52,13,0
tell me you love me,demi lovato,53,2,0
greatest love story,lanco,54,14,0
let me go,hailee steinfeld & alesso featuring florida georgia line & watt,55,11,0
roll in peace,kodak black featuring xxxtentacion,56,16,0
light it up,luke bryan,57,15,0
codeine dreaming,kodak black featuring lil wayne,58,2,0
candy paint,post malone,59,7,0
lemon,n*e*r*d & rihanna,60,5,0
kooda,6ix9ine,61,1,1
like i loved you,brett young,62,11,0
i'll name the dogs,blake shelton,63,13,0
good old days,macklemore featuring kesha,64,7,0
when it rains it pours,luke combs,65,19,0
lights down low,max featuring gnash,66,9,0
yours,russell dickerson,67,8,0
betrayed,lil xan,68,4,0
unforgettable,thomas rhett,69,19,0
round here buzz,eric church,70,11,0
mic drop,bts featuring desiigner,71,2,0
look what you made me do,taylor swift,72,16,0
pick it up,famous dex featuring a$ap rocky,73,4,0
the race,tay-k,74,18,0
echame la culpa,luis fonsi & demi lovato,75,3,0
wanted you,nav featuring lil uzi vert,76,4,0
losing sleep,chris young,77,11,0
dusk till dawn,zayn featuring sia,78,13,0
love so soft,kelly clarkson,79,13,0
i could use a love song,maren morris,80,16,0
ghostface killers,21 savage  offset & metro boomin featuring travis scott,81,6,0
f**k love,xxxtentacion featuring trippie redd,82,15,0
mayores,becky g featuring bad bunny,83,7,0
you broke up with me,walker hayes,84,7,0
krippy kush,farruko  nicki minaj  bad bunny  21 savage & rvssian,85,2,0
when we,tank,86,3,0
jocelyn flores,xxxtentacion,87,15,0
written in the sand,old dominion,88,3,0
too much to ask,niall horan,89,7,0
broken halos,chris stapleton,90,5,0
all on me,devin dawson,91,3,0
transportin',kodak black,92,16,0
juice,yo gotti,93,1,1
ask me how i know,garth brooks,94,7,0
bella y sensual,romeo santos featuring nicky jam & daddy yankee,95,1,1
faking it,calvin harris featuring kehlani & lil yachty,96,3,0
marry me,thomas rhett,97,1,1
five more minutes,scotty mccreery,98,1,1
criminal,natti natasha x ozuna,99,1,1
sauce it up,lil uzi vert,100,15,0
in my feelings,drake,1,3,0
i like it,cardi b  bad bunny & j balvin,2,15,0
girls like you,maroon 5 featuring cardi b,3,8,0
nice for what,drake,4,15,0
boo'd up,ella mai,5,16,0
lucid dreams,juice wrld,6,10,0
better now,post malone,7,12,0
no tears left to cry,ariana grande,8,13,0
psycho,post malone featuring ty dolla $ign,9,21,0
god's plan,drake,10,26,0
god is a woman,ariana grande,11,1,1
delicate,taylor swift,12,19,0
taste,tyga featuring offset,13,8,0
the middle,zedd  maren morris & grey,14,25,0
sad!,xxxtentacion,15,20,0
yes indeed,lil baby & drake,16,10,0
meant to be,bebe rexha & florida georgia line,17,39,0
friends,marshmello & anne-marie,18,23,0
perfect,ed sheeran,19,47,0
nonstop,drake,20,3,0
love lies,khalid & normani,21,22,0
mine,bazzi,22,26,0
in my blood,shawn mendes,23,18,0
i'm upset,drake,24,8,0
tequila,dan + shay,25,19,0
one kiss,calvin harris & dua lipa,26,15,0
back to you,selena gomez,27,10,0
apes**t,the carters,28,5,0
i like me better,lauv,29,23,0
never be the same,camila cabello,30,31,0
get along,kenny chesney,31,15,0
youngblood,5 seconds of summer,32,7,0
don't matter to me,drake featuring michael jackson,33,3,0
whatever it takes,imagine dragons,34,25,0
look alive,blocboy jb featuring drake,35,23,0
simple,florida georgia line,36,7,0
moonlight,xxxtentacion,37,14,0
mercy,brett young,38,11,0
big bank,yg featuring 2 chainz  big sean & nicki minaj,39,7,0
this is america,childish gambino,40,11,0
be careful,cardi b,41,16,0
te bote,casper magico  nio garcia  darell  nicky jam  ozuna & bad bunny,42,13,0
mob ties,drake,43,3,0
summertime magic,childish gambino,44,1,1
i was jack (you were diane),jake owen,45,8,0
sit next to me,foster the people,46,18,0
x,nicky jam x j balvin,47,20,0
drowns the whiskey,jason aldean featuring miranda lambert,48,5,0
one number away,luke combs,49,18,0
jumpsuit,twenty one pilots,50,2,0
changes,xxxtentacion,51,14,0
bed,nicki minaj featuring ariana grande,52,5,0
you say,lauren daigle,53,1,1
life changes,thomas rhett,54,4,0
all girls are the same,juice wrld,55,10,0
eastside,benny blanco  halsey & khalid,56,1,1
take back home girl,chris lane featuring tori kelly,57,7,0
emotionless,drake,58,3,0
up down,morgan wallen featuring florida georgia line,59,17,0
jackie chan,tiesto & dzeko featuring preme & post malone,60,2,0
can't take a joke,drake,61,3,0
coming home,keith urban featuring julia michaels,62,4,0
don't go breaking my heart,backstreet boys,63,4,0
sunrise  sunburn  sunset,luke bryan,64,3,0
growing pains,alessia cara,65,3,0
solo,clean bandit featuring demi lovato,66,3,0
elevate,drake,67,3,0
wasted,juice wrld featuring lil uzi vert,68,1,1
freaky friday,lil dicky featuring chris brown,69,18,0
hotel key,old dominion,70,3,0
desperate man,eric church,71,1,1
hopeless romantic,wiz khalifa featuring swae lee,72,1,1
fr fr,wiz khalifa featuring lil skies,73,1,1
kiss somebody,morgan evans,74,3,0
otw,khalid  ty dolla $ign & 6lack,75,12,0
ball for me,post malone featuring nicki minaj,76,12,0
all mine,kanye west,77,7,0
medicine,queen naija,78,7,0
nico and the niners,twenty one pilots,79,1,1
blue tint,drake,80,3,0
cry pretty,carrie underwood,81,6,0
after dark,drake featuring static major & ty dolla $ign,82,3,0
sin pijama,becky g + natti natasha,83,6,0
broken,lovelytheband,84,1,1
hooked,dylan scott,85,1,1
alone,halsey featuring big sean & stefflon don,86,14,0
ocean,tk kravitz featuring jacqueez,87,1,1
ocean,martin garrix featuring khalid,88,3,0
everything's gonna be alright,david lee murphy & kenny chesney,89,13,0
1942,g-eazy featuring yo gotti & ybn nahmir,90,1,1
break up in the end,cole swindell,91,2,0
i'm a mess,bebe rexha,92,1,1
narcos,migos,93,10,0
remind me to forget,kygo featuring miguel,94,1,1
call out my name,the weeknd,95,16,0
praise the lord (da shine),a$ap rocky featuring skepta,96,6,0
zombie,bad wolves,97,18,0
8 out of 10,drake,98,3,0
31 days,future,99,2,0
talk up,drake featuring jay-z,100,3,0
royals,lorde,1,14,0
roar,katy perry,2,9,0
wrecking ball,miley cyrus,3,7,0
wake me up!,avicii,4,15,0
hold on  we're going home,drake featuring majid jordan,5,9,0
the fox,ylvis,6,5,0
holy grail,jay z featuring justin timberlake,7,13,0
blurred lines,robin thicke featuring t.i. + pharrell,8,25,0
applause,lady gaga,9,8,0
summertime sadness,lana del rey & cedric gervais,10,13,0
safe and sound,capital cities,11,23,0
berzerk,eminem,12,6,0
work b**ch!,britney spears,13,3,0
we can't stop,miley cyrus,14,18,0
radioactive,imagine dragons,15,58,0
that's my kind of night,luke bryan,16,8,0
23,mike will made-it featuring miley cyrus  wiz khalifa & juicy j,17,3,0
gone,kanye west featuring cam'ron & consequence,18,1,1
sail,awolnation,19,57,0
mirrors,justin timberlake,20,34,0
counting stars,onerepublic,21,16,0
get lucky,daft punk featuring pharrell williams,22,25,0
clarity,zedd featuring foxes,23,29,0
demons,imagine dragons,24,24,0
still into you,paramore,25,13,0
gorilla,bruno mars,26,6,0
it goes like this,thomas rhett,27,17,0
let her go,passenger,28,10,0
treasure,bruno mars,29,21,0
cups (pitch perfect's when i'm gone),anna kendrick,30,41,0
love more,chris brown featuring nicki minaj,31,11,0
crooked smile,j. cole featuring tlc,32,16,0
redneck crazy,tyler farr,33,19,0
walking on air,katy perry,34,1,1
night train,jason aldean,35,14,0
give it 2 u,robin thicke featuring kendrick lamar,36,7,0
can't hold us,macklemore & ryan lewis featuring ray dalton,37,35,0
dark horse,katy perry featuring juicy j,38,3,0
love somebody,maroon 5,39,20,0
all me,drake featuring 2 chainz & big sean,40,2,0
everything has changed,taylor swift featuring ed sheeran,41,14,0
hey girl,billy currington,42,20,0
just give me a reason,p!nk featuring nate ruess,43,34,0
mine would be you,blake shelton,44,10,0
slow down,selena gomez,45,9,0
beware,big sean featuring lil wayne & jhene aiko,46,11,0
same love,macklemore & ryan lewis featuring mary lambert,47,30,0
cruise,florida georgia line featuring nelly,48,53,0
i need your love,calvin harris featuring ellie goulding,49,25,0
gas pedal,sage the gemini featuring iamsu!,50,11,0
brave,sara bareilles,51,17,0
aw naw,chris young,52,12,0
true love,p!nk featuring lily allen,53,10,0
southern girl,tim mcgraw,54,11,0
type of way,rich homie quan,55,12,0
i luv this sh*t,august alsina featuring trinidad james,56,5,0
tko,justin timberlake,57,3,0
sweater weather,the neighbourhood,58,17,0
round here,florida georgia line,59,17,0
best song ever,one direction,60,11,0
honest,future,61,4,0
take back the night,justin timberlake,62,13,0
parking lot party,lee brice,63,15,0
sunny and 75,joe nichols,64,6,0
red nose,sage the gemini,65,12,0
we were us,keith urban and miranda lambert,66,4,0
my hitta,yg featuring jeezy & rich homie quan,67,1,1
replay,zendaya,68,7,0
team,lorde,69,2,0
tom ford,jay-z,70,13,0
tennis court,lorde,71,1,1
marry me,jason derulo,72,1,1
red,taylor swift,73,14,0
drunk last night,eli young band,74,5,0
wasting all these tears,cassadee pope,75,5,0
carolina,parmalee,76,3,0
heartbreaker,justin bieber,77,1,1
pompeii,bastille,78,8,0
the language,drake,79,2,0
loco,enrique iglesias featuring romeo santos,80,3,0
burn,ellie goulding,81,5,0
headband,b.o.b featuring 2 chainz,82,17,0
point at you,justin moore,83,19,0
furthest thing,drake,84,2,0
white walls,macklemore & ryan lewis featuring schoolboy q & hollis,85,3,0
bounce it,juicy j featuring wale & trey songz,86,6,0
pound cake / paris morton music 2,drake featuring jay-z,87,2,0
best i ever had,gavin degraw,88,3,0
from time,drake featuring jhene aiko,89,2,0
it won't stop,sevyn streeter featuring chris brown,90,1,1
whatever she's got,david nail,91,1,1
little bit of everything,keith urban,92,20,0
animals,martin garrix,93,3,0
stay the night,zedd featuring hayley williams,94,3,0
don't ya,brett eldredge,95,20,0
lolly,maejor ali featuring juicy j & justin bieber,96,3,0
darte un beso,prince royce,97,6,0
bruises,train featuring ashley monroe,98,8,0
propuesta indecente,romeo santos,99,4,0
outta my head,craig campbell,100,4,0
truth hurts,lizzo,1,21,0
senorita,shawn mendes & camila cabello,2,14,0
someone you loved,lewis capaldi,3,20,0
ran$om,lil tecca,4,17,0
no guidance,chris brown featuring drake,5,16,0
panini,lil nas x,6,14,0
bad guy,billie eilish,7,26,0
circles,post malone,8,4,0
goodbyes,post malone featuring young thug,9,12,0
old town road,lil nas x featuring billy ray cyrus,10,30,0
i don't care,ed sheeran & justin bieber,11,20,0
talk,khalid,12,33,0
sunflower (spider-man: into the spider-verse),post malone & swae lee,13,49,0
sucker,jonas brothers,14,30,0
beautiful people,ed sheeran featuring khalid,15,13,0
money in the grave,drake featuring rick ross,16,15,0
intro,dababy,17,1,1
suge,dababy,18,26,0
boyfriend,ariana grande & social house,19,8,0
hot girl summer,megan thee stallion  nicki minaj & ty dolla $ign,20,7,0
baby,lil baby & dababy,21,10,0
memories,maroon 5,22,1,1
you need to calm down,taylor swift,23,15,0
my type,saweetie,24,13,0
take what you want,post malone featuring ozzy osbourne & travis scott,25,3,0
how do you sleep?,sam smith,26,10,0
dancing with a stranger,sam smith & normani,27,37,0
only human,jonas brothers,28,15,0
on chill,wale featuring jeremih,29,7,0
the git up,blanco brown,30,16,0
if i can't have you,shawn mendes,31,21,0
trampoline,shaed,32,17,0
wow.,post malone,33,40,0
without me,halsey,34,51,0
hot,young thug featuring gunna,35,6,0
enemies,post malone featuring dababy,36,3,0
camelot,nle choppa,37,2,0
223's,ynw melly & 9lokknine,38,3,0
i don't know about you,chris lane,39,12,0
the london,young thug  j. cole & travis scott,40,18,0
cash shit,megan thee stallion featuring dababy,41,14,0
pop out,polo g featuring lil tjay,42,27,0
good as hell,lizzo,43,5,0
lover,taylor swift,44,6,0
beer never broke my heart,luke combs,45,21,0
speechless,dan + shay,46,40,0
one thing right,marshmello & kane brown,47,14,0
saint-tropez,post malone,48,3,0
time,nf,49,10,0
knockin' boots,luke bryan,50,22,0
living,dierks bentley,51,9,0
don't call me angel (charlie's angels),ariana grande  miley cyrus & lana del rey,52,2,0
hollywood's bleeding,post malone,53,3,0
prayed for you,matt stell,54,8,0
liar,camila cabello,55,3,0
ballin',mustard featuring roddy ricch,56,10,0
heat,chris brown featuring gunna,57,4,0
