Title,ArtistName,Rank,Weeks,isNew,Target
the only one i trust,city high,0,0,1,0
to the lions,converge,0,0,1,0
blets stay together ,run-dmc featuring jagged edge,0,0,1,0
studio gangster,5th ward boyz,0,0,1,0
the cool down,soul ballet,0,0,1,0
tokyo freeze,ital tek,0,0,1,0
solemn,scott glasgow,0,0,1,0
oh! doctor,luis alberto spinetta,0,0,1,0
freak break,lady saw,0,0,1,0
them no care,super cat,0,0,1,0
bwer einmal a gesagt ,marcie blane,0,0,1,0
la pr\xc3\xa9tention de rien,pascal obispo,0,0,1,0
cry,kelly clarkson,0,0,1,0
they have a name,the chap,0,0,1,0
smile,"bknaan""""",0,0,1,0
who r ya,sick on the bus,0,0,1,0
declaration ,kirk franklin,0,0,1,0
seni unuturum,ebru g\xc3\xbcndes,0,0,1,0
sucker,new found glory,0,0,1,0
"bshes a go""""",tum tum / double t / lil ronnie,0,0,1,0
first you cry,"blil band o gold""""",0,0,1,0
"bbreakin it""""",mindy mccready,0,0,1,0
no you girls,franz ferdinand,0,0,1,0
silent night,old soul,0,0,1,0
excerpt of a speech by marcus mosiah garvey,buju banton,0,0,1,0
any wich way ,manjul,0,0,1,0
shine on your shoes,jerry lewis,0,0,1,0
se viene,bersuit vergarabat,0,0,1,0
the mystery epoch,loop guru,0,0,1,0
kill niggaz,slick rick,0,0,1,0
check on it,beyonc\xc3\xa9 feat. slim thug,0,0,1,0
chateau strut,doyle bramhall,0,0,1,0
gut rot,fudge tunnel,0,0,1,0
"bbreakin dishes""""",rihanna,0,0,1,0
lightning breaks,plasmatics,0,0,1,0
call on the father,beres hammond,0,0,1,0
skit #2 ,kanye west,0,0,1,0
nunca sabras,kalimba,0,0,1,0
salvation,john van tongeren,0,0,1,0
"bjourneys end""""",primordial,0,0,1,0
"bsi je men sors""""",julie zenatti,0,0,1,0
when she dances,joe bonamassa,0,0,1,0
"bsince youre in love""""",jesse malin,0,0,1,0
lost ,various production,0,0,1,0
michaelangelo,23rd turnoff,0,0,1,0
kui rebeneb taevas,metsat\xc3\xb6ll,0,0,1,0
mad about the boy,the radio dept,0,0,1,0
"bcryin""""",aerosmith,0,0,1,0
mass destruction,faithless,0,0,1,0
silver bells,fontaine sisters,0,0,1,0
"bwere always losing blood""""",evergreen terrace,0,0,1,0
caviglia,the mars volta,0,0,1,0
morning at the hotel,zbigniew preisner,0,0,1,0
la la,the verve pipe,0,0,1,0
when the levee breaks,w.a.s.p.,0,0,1,0
abstracted,scar symmetry,0,0,1,0
man i used to be,k-os,0,0,1,0
these four walls,shawn colvin,0,0,1,0
"bbaltechs lament""""",the lord weird slough feg,0,0,1,0
could you be love,mariano yanani,0,0,1,0
bereit,panzer ag,0,0,1,0
whiskey on the fire,aaron watson,0,0,1,0
saturday,t.o.k.,0,0,1,0
1492,"bscarlets remains""""",0,0,1,0
bee sting stings,tullycraft,0,0,1,0
warhead ,u.k. subs,0,0,1,0
conquer me,delroy wilson,0,0,1,0
nordfjorloftet,yggdrasil,0,0,1,0
slaves & bulldozers,soundgarden,0,0,1,0
loverman,nick cave ,0,0,1,0
no angel ,milk inc.,0,0,1,0
wild card,tex williams,0,0,1,0
erased,annie lennox,0,0,1,0
"bholdin on""""",terry callier,0,0,1,0
all i want,captain hollywood project,0,0,1,0
"bi dont know you people""""",orbital,0,0,1,0
nature boy,rick astley,0,0,1,0
song for a friend ,jason mraz,0,0,1,0
mostly tha voice ,gang starr,0,0,1,0
bakwetu,papa wemba,0,0,1,0
spiritual passion ,dexys midnight runners,0,0,1,0
blets lock the door ,jay ,0,0,1,0
too much stuff,dave brockie experience,0,0,1,0
ba devils ransom ,bury your dead,0,0,1,0
byoure my girl ,rhinoceros,0,0,1,0
you devil you,themselves,0,0,1,0
breathe easy,williamson,0,0,1,0
all i can do,kane,0,0,1,0
"bdont take your spirit away""""",deitrick haddon,0,0,1,0
mailbox arson,alexisonfire,0,0,1,0
one person at a time,jonny lang,0,0,1,0
take my hand,ben harper and the blind boys of alabama,0,0,1,0
ninja mental,illya kuryaki and the valderramas,0,0,1,0
"bun ptit brin de musette""""",andr\xc3\xa9 verchuren,0,0,1,0
and i hear you call,amorphis,0,0,1,0
"bmchatties waltz""""",the waybacks,0,0,1,0
single ladies ,beyonc\xc3\xa9,0,0,1,0
tony yayo explosion,g unit feat. 50 cent,0,0,1,0
dendem\xc3\xa4nner braucht das land,dendemann,0,0,1,0
manuel santill\xc3\xa1n_ el le\xc3\xb3n ,los fabulosos cadillacs,0,0,1,0
aattelepa ite,jope ruonansuu,0,0,1,0
part 2 - winterlight,stephan micus,0,0,1,0
bad woman,richard hawley and death ramps_ arctic monkeys,0,0,1,0
amoria,hi-fi companions,0,0,1,0
"bdont matter""""",akon,0,0,1,0
laziest gal in town,marlene dietrich,0,0,1,0
"bstuck in a moment you cant get out of""""",mariano yanani,0,0,1,0
the true beast,all shall persih,0,0,1,0
in this legacy,monty are i,0,0,1,0
bad people,casiotone for the painfully alone,0,0,1,0
death of a nation,anti-flag,0,0,1,0
if i was your woman,alicia keys,0,0,1,0
witchcraft,beherit,0,0,1,0
jump in my bed,rooney,0,0,1,0
"bgroovin""""",jan wayne,0,0,1,0
clown,mariah carey,0,0,1,0
tic,helmet,0,0,1,0
world on wheels,dilated peoples,0,0,1,0
full house,alan silvestri,0,0,1,0
mahafinaritra,rajery,0,0,1,0
proibida pra mim ,zeca baleiro,0,0,1,0
chime,shapeshifters,0,0,1,0
we gotta talk,jennifer lopez,0,0,1,0
affliction,afi,0,0,1,0
blood children ,atreyu,0,0,1,0
the woman i need ,johnny horton,0,0,1,0
natural high ,ms. dynamite,0,0,1,0
passage to melilla,pyrolator,0,0,1,0
someday baby,otis spann,0,0,1,0
hole in my head,dixie chicks,0,0,1,0
still,foo fighters,0,0,1,0
"bf\xc3\xbcr mich solls rote rosen regnen""""",extrabreit,0,0,1,0
everyday i have the blues,"blightnin hopkins""""",0,0,1,0
machopolka,polkaholix,0,0,1,0
the lie,bad religion,0,0,1,0
the deceived,trivium,0,0,1,0
no good without you,the birds,0,0,1,0
i hate christmas,asleep at the wheel,0,0,1,0
rise & shine,the cardigans,0,0,1,0
you appearing,m83,0,0,1,0
party in the stomach ,jim breuer,0,0,1,0
end of the age,becoming the archetype,0,0,1,0
talk to me,storyville,0,0,1,0
time flies,jeckyll ,0,0,1,0
take my breath away,jessica simpson,0,0,1,0
crazy,aynsley lister,0,0,1,0
"bdont sit under the apple tree""""",barry manilow featuring the glenn miller orchestra with debra byrd,0,0,1,0
and still i wither,enslavement of beauty,0,0,1,0
"bi wont spend another night alone""""",the ataris,0,0,1,0
guardians of the forest,wolfchant,0,0,1,0
hell on high heels,m\xc3\xb6tley cr\xc3\xbce,0,0,1,0
dead wrong,cancer bats,0,0,1,0
my buddy,alvino rey and his orchestra,0,0,1,0
here i am king,primordial,0,0,1,0
nuoruusmuistoja,erkki junkkarinen,0,0,1,0
ahmea,flutlicht,0,0,1,0
after lovin you ,charlie peacock,0,0,1,0
beef,capone-n-noreaga,0,0,1,0
quasar,kitaro,0,0,1,0
rotten apples,the smashing pumpkins,0,0,1,0
muh- f***a,redman,0,0,1,0
regarde un peu la france,miossec,0,0,1,0
send me an angel,zeromancer,0,0,1,0
bullmoose ,bobby darin,0,0,1,0
long way 2 go ,cassie,0,0,1,0
i am here,f.i.r.,0,0,1,0
tomorrow,jay ,0,0,1,0
un pensamiento,seguridad social,0,0,1,0
"beugenes lament""""",beastie boys,0,0,1,0
motownphilly,boyz ii men,0,0,1,0
pants_ meet shit,daughters,0,0,1,0
ability to create a war,a skylit drive,0,0,1,0
overdrive,foo fighters,0,0,1,0
"brendezvous - ich ha dich seit langem nicht gesehen""""",jawoll,0,0,1,0
the beautiful shepherdess of arcadia,the baltimore consort,0,0,1,0
zap zap,dynamite deluxe,0,0,1,0
desde el este,facto delafe y las flores azules,0,0,1,0
let me show you the way ,toni braxton,0,0,1,0
wave,gal costa,0,0,1,0
caution,maxi priest,0,0,1,0
"bbeds too big without you""""",inner circle,0,0,1,0
swing life away,rise against,0,0,1,0
lullaby for the dead in our life,lexie mountain boys,0,0,1,0
inhume,inhume,0,0,1,0
"bgods will""""",martina mcbride,0,0,1,0
excuse me,papa wemba,0,0,1,0
co-pilot ,letters to cleo,0,0,1,0
lindas africanas,africando,0,0,1,0
ghetto curse words ,5th ward boyz,0,0,1,0
two hearts one love,shania twain,0,0,1,0
bnow its my turn ,berlin,0,0,1,0
a fall song,cross country,0,0,1,0
tengo un novio t\xc3\xa1ntriko,las ketchup,0,0,1,0
alive,dala,0,0,1,0
vapour fragments,intex systems,0,0,1,0
ich bin jung und brauche das geld,eko fresh feat. g-style,0,0,1,0
free ,dark new day,0,0,1,0
naval war,"bgina v. dorio""""",0,0,1,0
make me believe,martina mcbride,0,0,1,0
what do i know,unkle bo,0,0,1,0
what is light? where is laughter? ,twin atlantic,0,0,1,0
ripped pants,spongebob squarepants,0,0,1,0
your prophetic throne of ivory,disembowelment,0,0,1,0
guys do it all the time,mindy mccready,0,0,1,0
we are one,kelly sweet,0,0,1,0
the spinward marches,the lord weird slough feg,0,0,1,0
yell out,pennywise,0,0,1,0
gotta tell somebody,don francisco,0,0,1,0
"bgrandbags funeral""""",happy mondays,0,0,1,0
chase,leona naess,0,0,1,0
yo yo get funky,fast eddie,0,0,1,0
from da back,dj godfather,0,0,1,0
mixture of noize ,aphasia,0,0,1,0
when heaven falls,swans of avon,0,0,1,0
woo hoo,kings of leon,0,0,1,0
"bcant break a dead girls heart""""",zombina ,0,0,1,0
did you see jackie robinson hit that ball?,buddy johnson,0,0,1,0
mothers rastas,taya wooden,0,0,1,0
twilight,vangelis,0,0,1,0
hell on earth ,mobb deep,0,0,1,0
22 ,lily allen featuring ours,0,0,1,0
empty,information society,0,0,1,0
hungry people,otis taylor,0,0,1,0
krazy in luv,beyonc\xc3\xa9,0,0,1,0
reaching for the best,the exciters,0,0,1,0
whitfield,atomship,0,0,1,0
in the underworld,skyforger,0,0,1,0
these words,natasha bedingfield,0,0,1,0
get that girl ,mother superior,0,0,1,0
sympozium,dimmu borgir,0,0,1,0
dhol ton bina,malkit singh,0,0,1,0
"bdont give up""""",portable,0,0,1,0
ex nihilo,becoming the archetype,0,0,1,0
everytime it rains,peter gallagher,0,0,1,0
the burden ,dropkick murphys,0,0,1,0
from the pain,adam richman,0,0,1,0
"bits all in how you look at it""""",big jay oakerson,0,0,1,0
all night long,junior kimbrough,0,0,1,0
believe in me ,atb,0,0,1,0
dead hackers,marco beltrami,0,0,1,0
comfort zone,everyday sunday,0,0,1,0
better ways,tam tam go!,0,0,1,0
traveling fast,pat metheny,0,0,1,0
breaking down the walls of heartache,dexys midnight runners,0,0,1,0
voodoo punnany ,joe rogan,0,0,1,0
unsaveable ,faith hill,0,0,1,0
let men burn stars,m83,0,0,1,0
all in,joe mcbride,0,0,1,0
monopoly on sorrow,suicidal tendencies,0,0,1,0
twelve ounce ,home town hero,0,0,1,0
feel like blowing my horn,robert lockwood_ jr.,0,0,1,0
we who finish last,shai hulud,0,0,1,0
the first cut is the deepest,little angels,0,0,1,0
jones from indiana,daughters,0,0,1,0
simon,lifehouse,0,0,1,0
la pierrade,b\xc3\xa9nabar,0,0,1,0
bdont want to know ,bryan ferry,0,0,1,0
so long_ astoria,the ataris,0,0,1,0
the greeting song ,red hot chili peppers,0,0,1,0
suicide,redman,0,0,1,0
give the people,epmd,0,0,1,0
come around ,sister hazel,0,0,1,0
the real trick,slackbaba,0,0,1,0
red umbrella ,faith hill,0,0,1,0
yesterday,brasilian tropical orchestra,0,0,1,0
katherine,steve riley ,0,0,1,0
walpurgisnacht,k.i.z.,0,0,1,0
"bgrits aint groceries""""",rita chiarelli,0,0,1,0
climate control,uphill battle,0,0,1,0
love letter,gerald veasley,0,0,1,0
gotta pay ,wordsworth,0,0,1,0
meathead ,story of the year,0,0,1,0
they reminisce over you ,pete rock ,0,0,1,0
19th nervous breakdown,jason ,0,0,1,0
sexy ladies,justin timberlake,0,0,1,0
balon combo,mau mau,0,0,1,0
why you wanna get funky...,del the funky homosapien,0,0,1,0
bnothin on you [feat. bruno mars] ,b.o.b,0,0,1,0
two note swivel ,talking heads,0,0,1,0
you are,pearl jam,0,0,1,0
\xc3\x84i jo,\xc3\x84i-tiem,0,0,1,0
step up,"bflamin groovies""""",0,0,1,0
ouragan,oldelaf et monsieur d,0,0,1,0
come home with me,"bcamron / juelz santana / jimmy jones""""",0,0,1,0
bury your head ,saosin,0,0,1,0
pianolude,usher,0,0,1,0
the scarifice ceremony,max steiner,0,0,1,0
"byoull never know""""",mindy mccready,0,0,1,0
the race,bikini machine,0,0,1,0
sample processing failed ,aphasia,0,0,1,0
un cachito de ti,sergio dalma,0,0,1,0
blue skies,blue october,0,0,1,0
god you are my god,delirious,0,0,1,0
god unchanging,jaime jamgochian,0,0,1,0
catcher in the rye,"bguns n roses""""",0,0,1,0
tema de adrian,2 minutos,0,0,1,0
tengo un amor,toby love featuring rakim ,0,0,1,0
sunday,bebo norman,0,0,1,0
ailleurs,"bfrance d amour""""",0,0,1,0
epiphany,bad religion,0,0,1,0
my fofo  ,fat joe,0,0,1,0
looking back,john mayall ,0,0,1,0
when i was drinking,hem,0,0,1,0
rave on ,marshall crenshaw,0,0,1,0
la mona jacinta,mar\xc3\xada elena walsh,0,0,1,0
"bdont let her pull you down""""",new found glory,0,0,1,0
ten thousand angels,mindy mccready,0,0,1,0
"bbaby_ im your man""""",kevin max,0,0,1,0
class clown/good old days ,owsley,0,0,1,0
"bgammer gertens needle""""",deep blue something,0,0,1,0
leave my kitten alone,little willie john,0,0,1,0
strange way to save the world,4him,0,0,1,0
all about our love,sade,0,0,1,0
i know a place,joe bonamassa,0,0,1,0
the letter that johnny walker read,asleep at the wheel,0,0,1,0
a dustland fairytale,the killers,0,0,1,0
intro,tha liks,0,0,1,0
crayon sharpener,themselves,0,0,1,0
give u my heart,toni braxton featuring babyface,0,0,1,0
the wonderful world of the young,danny williams,0,0,1,0
the hanged man,moonspell,0,0,1,0
the forgotten lands,david arkenstone,0,0,1,0
one the road ,it dies today,0,0,1,0
harboring an apparition,mouth of the architect,0,0,1,0
shattered life,seventh day slumber,0,0,1,0
in your dreams,justo almario,0,0,1,0
night falls ,strata,0,0,1,0
violet heart box,willie isz,0,0,1,0
it hurts me too,jeremy spencer,0,0,1,0
bgabriels oboe ,carlos nu\xc3\xb1ez,0,0,1,0
diamonds from sierra leone,kanye west,0,0,1,0
hard hitters,dilated peoples featuring black thought,0,0,1,0
fortress,tim exile,0,0,1,0
the meantime,phantom planet,0,0,1,0
die meisten,samy deluxe,0,0,1,0
are you happy ,drop dead_ gorgeous,0,0,1,0
11th street,open hand,0,0,1,0
the climb/paranoia,the pharcyde,0,0,1,0
collide,howie day,0,0,1,0
need,tyrone wells,0,0,1,0
everyday,phil collins,0,0,1,0
stop!,joe bonamassa,0,0,1,0
over the river,bitty mclean,0,0,1,0
amour noir n 7,mich\xc3\xa8le bernard,0,0,1,0
defend you ,silverstein,0,0,1,0
no hay manera,el gran combo de puerto rico,0,0,1,0
in my hood ,fabolous,0,0,1,0
"bst patricks an dro""""",carlos nu\xc3\xb1ez,0,0,1,0
god in my bed,"bks choice""""",0,0,1,0
holli holi nach kuriye,malkit singh,0,0,1,0
2 + 2 = 5,radiohead,0,0,1,0
my baby ,janet jackson featuring kanye west,0,0,1,0
the flight of the serpentarius,bruno sanfilippo,0,0,1,0
another lover,the last vegas,0,0,1,0
the last man on earth,schoolyard heroes,0,0,1,0
no such thing as control ,beneath the sky,0,0,1,0
midnight jump,sunnyland slim,0,0,1,0
for my people,epmd,0,0,1,0
que suene mi campana,sonora carruseles,0,0,1,0
marching,the zebras,0,0,1,0
ring the alarm,naughty by nature,0,0,1,0
"byou dont belong""""",bad religion,0,0,1,0
4 in the morning,gwen stefani,0,0,1,0
leaving the docks,zbigniew preisner,0,0,1,0
1001 robots,marco beltrami,0,0,1,0
"bjust dont give a fuck""""",eminem,0,0,1,0
rumour ,bel canto,0,0,1,0
coral fang ,the distillers,0,0,1,0
see what tomorrow brings,arc angels,0,0,1,0
laakista humppa,elakelaiset,0,0,1,0
the second one,remy shand,0,0,1,0
take it for granted,atomic rooster,0,0,1,0
nothing ,unloco,0,0,1,0
fucked,less than jake,0,0,1,0
zephyrus,bloc party,0,0,1,0
let me be the one,hank locklin,0,0,1,0
me duele,joe lopez,0,0,1,0
nothing to hold me,jesus jones,0,0,1,0
coma,aesop rock,0,0,1,0
tercer mundo,fito paez,0,0,1,0
keep hope alive,the crystal method,0,0,1,0
la medalla,los chunguitos,0,0,1,0
"theme from come september"" ",bobby darin,0,0,1,0
"bim glad""""",jennifer lopez,0,0,1,0
one love,david rose ,0,0,1,0
bma vie nest pas la tienne ,najoua belyzel,0,0,1,0
famous one,seventh day slumber,0,0,1,0
best in la,marc shaiman,0,0,1,0
la bruja chafa,bobby pulido,0,0,1,0
the benevolent path,vulture industries,0,0,1,0
voyage to eternal life,astarte,0,0,1,0
again ,janet jackson,0,0,1,0
tango,charly garcia,0,0,1,0
lovely day,lit,0,0,1,0
explode,the cardigans,0,0,1,0
when it stings,pictures of then,0,0,1,0
hindsight,call to preserve,0,0,1,0
com una flama,ai ai ai,0,0,1,0
end of the beginning,30 seconds to mars,0,0,1,0
black connect 3,camp lo,0,0,1,0
"blifes blood""""",eighteen visions,0,0,1,0
"blookin for my baby""""",little milton,0,0,1,0
the harbour,dario marianelli,0,0,1,0
"blidole des femmes""""",pierre perret,0,0,1,0
la rosa,bobby pulido,0,0,1,0
kicking and screaming,funeral for a friend,0,0,1,0
emerald,bedrock,0,0,1,0
karma,alicia keys,0,0,1,0
mohair locker room pin-up boys,adam ant,0,0,1,0
enslaved by propaganda,total fucking destruction,0,0,1,0
firestarter,the prodigy,0,0,1,0
testify,phil collins,0,0,1,0
r\xc3\xbclpsen sie eine hauptstadt,tresenlesen,0,0,1,0
open arms,gary go,0,0,1,0
stampede,he is legend,0,0,1,0
all hands on deck part 2: open water [album version],funeral for a friend,0,0,1,0
the magic violin,hot club of cowtown,0,0,1,0
the darkness ,zombie girl,0,0,1,0
lullaby [with ladysmith black mambazo] ,josh groban,0,0,1,0
walk on the wild side,jesse malin,0,0,1,0
parallel universe ,red hot chili peppers,0,0,1,0
the court,zbigniew preisner,0,0,1,0
speechless,mish mash,0,0,1,0
listen,ffh,0,0,1,0
merry-go-round,helen hobson,0,0,1,0
6th chakra: keynote a - chakra suite ,steven halpern,0,0,1,0
hydraulic pimp,non stop djs,0,0,1,0
"blifes railway to heaven""""",patsy cline ,0,0,1,0
hello space boy,behemoth,0,0,1,0
i wish i was a punk rocker ,sandi thom,0,0,1,0
come on back home,cece winans,0,0,1,0
talk of the town,firehouse,0,0,1,0
denk,samy deluxe,0,0,1,0
attic room,casiotone for the painfully alone,0,0,1,0
sometimes,les rythmes digitales feat. nik kershaw,0,0,1,0
a movie of a placid lake on a moonless night in september,will ackerman,0,0,1,0
molten,digital mystikz,0,0,1,0
zeno beach,radio birdman,0,0,1,0
the road goes on forever,the highwaymen,0,0,1,0
medicine,bobaflex,0,0,1,0
telegrama,zeca baleiro,0,0,1,0
sachmagehtsnoch,dendemann,0,0,1,0
love me,jars of clay,0,0,1,0
diamond eyes ,deftones,0,0,1,0
the witching hour,john mayall,0,0,1,0
put down your weapons,yami bolo,0,0,1,0
"blamour existe encore""""",lara fabian,0,0,1,0
leather prowler,liars,0,0,1,0
this is my life,rita chiarelli,0,0,1,0
war,trick trick / obie trice,0,0,1,0
all creatures of our god and king,patty griffin,0,0,1,0
make a move on me,joey negro,0,0,1,0
chiove,rita chiarelli,0,0,1,0
all for the sake of the song,roger creager,0,0,1,0
believe in what i say,cookies,0,0,1,0
mykel and carli,weezer,0,0,1,0
when rules change,life in your way,0,0,1,0
hold on,22-20s,0,0,1,0
talking to trees,"bthe cats miaow""""",0,0,1,0
morning bird,sade,0,0,1,0
bdont be afraid ,sharon burch,0,0,1,0
final straw ,r.e.m.,0,0,1,0
bliv du till gran ,groupa,0,0,1,0
"byouve got a friend""""",kathy troccoli,0,0,1,0
if today was your last day ,nickelback,0,0,1,0
damn those eyes,kane,0,0,1,0
oops!...i did it again,britney spears,0,0,1,0
red ,motograter,0,0,1,0
crushing belial,shadows fall,0,0,1,0
god of love ,bad brains,0,0,1,0
better days,colin james,0,0,1,0
laser show ,fountains of wayne,0,0,1,0
nude with boots,melvins,0,0,1,0
here the sun never shines,the funeral pyre,0,0,1,0
ett norrskensd\xc3\xa5d,finntroll,0,0,1,0
cunoasterea tacuta,negura bunget,0,0,1,0
dinosaur bones,showbread,0,0,1,0
cintura fina,alceu valen\xc3\xa7a,0,0,1,0
new meaning,mudhoney,0,0,1,0
misty bog,winifred phillips,0,0,1,0
ciudad desierta,alex ubago,0,0,1,0
hold up my heart,brooke white,0,0,1,0
a sailboat in the moonlight,arthur tracy,0,0,1,0
directions to my special place,themselves,0,0,1,0
i do ,tina ann,0,0,1,0
between you and me,joy enriquez,0,0,1,0
angel,julio iglesias jr,0,0,1,0
ongoing plague,malefaction,0,0,1,0
la chola caderona,sonora carruseles,0,0,1,0
peace dance,terry riley,0,0,1,0
flute,les ogres de barback,0,0,1,0
big girl blues,danny barnes,0,0,1,0
"baint gone n give up on love""""",stevie ray vaughan and double trouble,0,0,1,0
tracy,goldfish,0,0,1,0
"bsavin me""""",nickelback,0,0,1,0
bim a chicken head ,"bcamron""""",0,0,1,0
"bhow y all doin""""",kyle eastwood,0,0,1,0
rules of attraction ,tina ann,0,0,1,0
crackbabies,urge overkill,0,0,1,0
fear of girls ,u.k. subs,0,0,1,0
roll old jeremiah,the black crowes,0,0,1,0
secret lovers ,"balexander oneal""""",0,0,1,0
suti-suti,m.a. numminen,0,0,1,0
bring it on,goose,0,0,1,0
shirley,"blil band o gold""""",0,0,1,0
little bird,annie lennox,0,0,1,0
karola,remmy ongala,0,0,1,0
sense,beherit,0,0,1,0
harmony of the forest,kitaro,0,0,1,0
still,jennifer lopez,0,0,1,0
ask the angels,the distillers,0,0,1,0
all time low ,grey area,0,0,1,0
vacation rain ,sister hazel,0,0,1,0
byal ravnec,lot lorien,0,0,1,0
2 late 4 goodbyes,jeff scott soto,0,0,1,0
guantanamera,wyclef jean,0,0,1,0
"bpollys dress""""",hem,0,0,1,0
objection ,shakira,0,0,1,0
doomed to walk the earth,swallow the sun,0,0,1,0
polyester,maximilian hecker,0,0,1,0
the dark road,white willow,0,0,1,0
breaking in,alexandre desplat,0,0,1,0
bnothings the same ,gary moore,0,0,1,0
"bside steppin""""",paul brown,0,0,1,0
facedown,matt redman,0,0,1,0
"bi dont like it like this""""",the radio department,0,0,1,0
she will be loved,maroon 5,0,0,1,0
"bim a tomorrow""""",ec8or,0,0,1,0
where you belong,the summer obsession,0,0,1,0
fair enough ,beth nielsen chapman,0,0,1,0
imaginary love,mae west,0,0,1,0
american lovebite,dons,0,0,1,0
les deux guitares,jean ferret,0,0,1,0
down ,stone temple pilots,0,0,1,0
back then,bodeans,0,0,1,0
call me,mint condition,0,0,1,0
scrap,tin hat trio,0,0,1,0
zearocks ,leaders of the new school,0,0,1,0
the four big ones ,black debbath,0,0,1,0
quiero ser tu sue\xc3\xb1o,andy ,0,0,1,0
becoming ,lennie tristano,0,0,1,0
my herione ,silverstein,0,0,1,0
so,nightfall,0,0,1,0
marbles,spunk,0,0,1,0
cielito lindo,mariachi silvestre vargas,0,0,1,0
for all we know,ann hampton callaway,0,0,1,0
"bknowing youll be there""""",gaither vocal band,0,0,1,0
boda de oro,orquesta america,0,0,1,0
darling_ i want to destroy you,afi,0,0,1,0
de rien,les ogres de barback,0,0,1,0
on probation,youves,0,0,1,0
"barmageddons raid""""",belphegor,0,0,1,0
let it be me,dionne warwick,0,0,1,0
as nice as i can be,eagles of death metal,0,0,1,0
the people you care for,john ottman,0,0,1,0
superman,unwritten law,0,0,1,0
the end is near ,leaders of the new school,0,0,1,0
from now until then,marshall crenshaw,0,0,1,0
love in time,esperanza spalding / leo genovese,0,0,1,0
oversleeping,themselves,0,0,1,0
murphy lee,murphy lee / zee,0,0,1,0
"blets wrap up""""",roy roberts,0,0,1,0
pass me not ,fernando ortega,0,0,1,0
we three kings,the roches,0,0,1,0
the end. [live in mexico],my chemical romance,0,0,1,0
main street eyes,iggy pop,0,0,1,0
"bcant make you love me""""",britney spears,0,0,1,0
night terrors ,static-x,0,0,1,0
guns and the young,mighty mighty bosstones,0,0,1,0
the carrying arms,the antlers,0,0,1,0
we blame love,heaven 17,0,0,1,0
on the wing,owl city,0,0,1,0
the door,"bke mo""""",0,0,1,0
automatic,less than jake,0,0,1,0
"byoure my first lady""""",t.g. sheppard,0,0,1,0
"bi dont wanna be a war hero""""",anti-flag,0,0,1,0
hold on,the jason bonham band,0,0,1,0
we got what you want,busta rhymes,0,0,1,0
ma pr\xc3\xa9f\xc3\xa9rence ,julien clerc,0,0,1,0
90er,headliners,0,0,1,0
music and politics,the disposable heroes of hiphoprisy,0,0,1,0
under the weather,kt tunstall,0,0,1,0
origins and endings,winds of plague,0,0,1,0
your revolution is a joke,funeral for a friend,0,0,1,0
q loop,basic channel,0,0,1,0
make it last,the ataris,0,0,1,0
kuolema tekee taiteilijan,nightwish,0,0,1,0
bside,various production,0,0,1,0
good morning captain,the black crowes,0,0,1,0
festival of holi,brian tyler,0,0,1,0
estimate,slum village,0,0,1,0
volvere,ov7,0,0,1,0
da da da da,tha liks,0,0,1,0
hurry up and come,cocoa tea,0,0,1,0
forever,vhs or beta,0,0,1,0
beauty supply and demand,busdriver,0,0,1,0
to sir with love,lady saw,0,0,1,0
signs can hear all,ciaran byrne,0,0,1,0
genius of love 2002 ,x-ecutioners featuring tom tom club ,0,0,1,0
falling apart,dario marianelli,0,0,1,0
is it love,3 of hearts,0,0,1,0
deep blue,dave eggar,0,0,1,0
l.s.m.,year of desolation,0,0,1,0
cycle time,liars,0,0,1,0
transmission ,static-x,0,0,1,0
in hell ,a perfect murder,0,0,1,0
"bralphs rhapsody""""",ray lynch,0,0,1,0
love & understanding,lady saw,0,0,1,0
we are the ones ,zombie girl,0,0,1,0
other side of you,dj harry,0,0,1,0
i know where i am now,jake hess,0,0,1,0
chicago bound blues,bessie smith,0,0,1,0
psalm 27,donnie mcclurkin,0,0,1,0
marvel hill,the cardigans,0,0,1,0
love is what we make it,kenny rogers,0,0,1,0
estoy aqu\xc3\xad,shakira,0,0,1,0
michael nobody aka poetic death,snowgoons,0,0,1,0
private dancer,heavy d,0,0,1,0
lappi pt iv eti\xc3\xa4inen,nightwish,0,0,1,0
american girl,brooke valentine,0,0,1,0
syrup sipping ,david banner,0,0,1,0
xenophobic hate machine,bodies in the gears of the apparatus,0,0,1,0
4 words ,bullet for my valentine,0,0,1,0
chatma,tinariwen,0,0,1,0
all alone ,gorillaz,0,0,1,0
please come out tonight,phil collins,0,0,1,0
"bworld comes tumblin down""""",the distillers,0,0,1,0
carita de rosa,gertrudis,0,0,1,0
slipping away/here is kazmeyer,information society,0,0,1,0
destroy everything ,hatebreed,0,0,1,0
the gre,anti-flag,0,0,1,0
loud & clear ,xzibit,0,0,1,0
freaxxx,brokencyde,0,0,1,0
roses,silverchair,0,0,1,0
long way from home,the vaughan brothers;stevie ray vaughan;jimmy vaughan,0,0,1,0
raw power,iggy and the stooges,0,0,1,0
head banger,epmd,0,0,1,0
"bim chillin""""",kurtis blow,0,0,1,0
strip the soul ,porcupine tree,0,0,1,0
come dance with me,the token,0,0,1,0
one moment with you,jackie wilson,0,0,1,0
"bthe lords prayer""""",dario marianelli,0,0,1,0
red gun,the forms,0,0,1,0
i want you,sophie b. hawkins,0,0,1,0
malice,behemoth,0,0,1,0
