Title,ArtistName,Rank,Weeks,isNew
tattoos on this town,jason aldean,47,6,0
sweat,bow wow featuring lil wayne,48,1,1
paradise,coldplay,49,7,0
we owned the night,lady antebellum,50,11,0
baggage claim,miranda lambert,51,12,0
easy,rascal flatts featuring natasha bedingfield,52,14,0
love you like a love song,selena gomez & the scene,53,19,0
keep me in mind,zac brown band,54,5,0
young  wild & free,snoop dogg & wiz khalifa featuring bruno mars,55,3,0
country must be country wide,brantley gilbert,56,18,0
party,beyonce featuring andre 3000,57,4,0
christmas song (chestnuts roasting on an open fire),justin bieber featuring usher,58,1,1
criminal,britney spears,59,3,0
that way,wale featuring jeremih & rick ross,60,9,0
when we stand together,nickelback,61,5,0
drink in my hand,eric church,62,6,0
marvins room,drake,63,15,0
stronger (what doesn't kill you),kelly clarkson,64,1,1
brighter than the sun,colbie caillat,65,11,0
here for a good time,george strait,66,18,0
otis,jay z kanye west featuring otis redding,67,15,0
better with the lights off,new boyz featuring chris brown,68,18,0
all your life,the band perry,69,8,0
body 2 body,ace hood featuring chris brown,70,7,0
let it rain,david nail featuring sarah buxton,71,7,0
i'm gonna love you through it,martina mcbride,72,4,0
strange clouds,b.o.b featuring lil wayne,73,5,0
you,chris young,74,2,0
mistletoe,justin bieber,75,2,0
i got you,thompson square,76,11,0
long hot summer,keith urban,77,16,0
mrs. right,mindless behavior featuring diggy,78,9,0
take over control,afrojack featuring eva simons,79,20,0
one more drinkin' song,jerrod niemann,80,14,0
domino,jessie j,81,3,0
wet the bed,chris brown featuring ludacris,82,8,0
countdown,beyonce,83,3,0
the adventures of rain dance maggie,red hot chili peppers,84,15,0
i like it like that,hot chelle rae featuring new boyz,85,4,0
shake it out,florence + the machine,86,1,1
lotus flower bomb,wale featuring miguel,87,1,1
you the boss,rick ross featuring nicki minaj,88,2,0
cost of livin',ronnie dunn,89,6,0
promise,romeo santos featuring usher,90,2,0
lonely boy,the black keys,91,1,1
sail,awolnation,92,11,0
i got nothin',darius rucker,93,6,0
lessons in love,kaskade featuring neon trees,94,1,1
a thousand years,christina perri,95,2,0
dedication to my ex (miss that),lloyd featuring andre 3000 & lil wayne,96,5,0
rain over me,pitbull featuring marc anthony,97,18,0
storm warning,hunter hayes,98,1,1
crawling back to you,daughtry,99,4,0
bait a hook,justin moore,100,1,1
all of me,john legend,1,30,0
happy,pharrell williams,2,18,0
problem,ariana grande featuring iggy azalea,3,1,1
fancy,iggy azalea featuring charli xcx,4,9,0
dark horse,katy perry featuring juicy j,5,33,0
talk dirty,jason derulo featuring 2 chainz,6,20,0
turn down for what,dj snake & lil jon,7,19,0
not a bad thing,justin timberlake,8,10,0
let it go,idina menzel,9,23,0
pompeii,bastille,10,38,0
loyal,chris brown featuring lil wayne & french montana or too $hort or tyga,11,16,0
best day of my life,american authors,12,25,0
ain't it fun,paramore,13,10,0
me and my broken heart,rixton,14,6,0
sing,ed sheeran,15,4,0
counting stars,onerepublic,16,46,0
play it again,luke bryan,17,8,0
summer,calvin harris,18,7,0
team,lorde,19,32,0
love never felt so good,michael jackson & justin timberlake,20,1,1
la la la,naughty boy featuring sam smith,21,11,0
bottoms up,brantley gilbert,22,20,0
this is how we roll,florida georgia line featuring luke bryan,23,13,0
a sky full of stars,coldplay,24,1,1
timber,pitbull featuring ke$ha,25,30,0
am i wrong,nico & vinz,26,3,0
na na,trey songz,27,15,0
classic,mkto,28,12,0
birthday,katy perry,29,4,0
wild wild love,pitbull featuring g.r.l.,30,10,0
let her go,passenger,31,40,0
the man,aloe blacc,32,19,0
partition,beyonce,33,17,0
show me,kid ink featuring chris brown,34,26,0
wake me up!,avicii,35,45,0
story of my life,one direction,36,27,0
hey brother,avicii,37,22,0
human,christina perri,38,13,0
demons,imagine dragons,39,54,0
animals,martin garrix,40,33,0
say something,a great big world & christina aguilera,41,26,0
burn,ellie goulding,42,35,0
give me back my hometown,eric church,43,17,0
get me some of that,thomas rhett,44,17,0
she looks so perfect,5 seconds of summer,45,5,0
the monster,eminem featuring rihanna,46,27,0
the worst,jhene aiko,47,13,0
neon lights,demi lovato,48,19,0
royals,lorde,49,44,0
mmm yeah,austin mahone featuring pitbull,50,11,0
drunk in love,beyonce featuring jay z,51,20,0
latch,disclosure featuring sam smith,52,7,0
rewind,rascal flatts,53,16,0
move that doh,future featuring pharrell  pusha t & casino,54,8,0
trophies,young money featuring drake,55,9,0
magic,coldplay,56,9,0
cop car,keith urban,57,14,0
automatic,miranda lambert,58,11,0
sleeping with a friend,neon trees,59,10,0
drink to that all night,jerrod niemann,60,18,0
beachin',jake owen,61,6,0
rude,magic!,62,2,0
beat of the music,brett eldredge,63,13,0
red lights,tiesto,64,8,0
who do you love?,yg featuring drake,65,8,0
empire,shakira,66,6,0
come with me now,kongos,67,5,0
wiggle,jason derulo featuring snoop dogg,68,1,1
paranoid,ty dolla $ign featuring b.o.b,69,20,0
stoner,young thug,70,12,0
the walker,fitz and the tantrums,71,10,0
i don't dance,lee brice,72,3,0
lettin' the night roll,justin moore,73,11,0
hold on  we're going home,christina grimmie,74,1,1
can't remember to forget you,shakira featuring rihanna,75,16,0
whiskey in my water,tyler farr,76,6,0
or nah,ty dolla $ign featuring wiz khalifa & dj mustard,77,7,0
stay with me,sam smith,78,4,0
#selfie,the chainsmokers,79,10,0
who i am with you,chris young,80,2,0
bailando,enrique iglesias featuring descemer bueno & gente de zona,81,1,1
part ii (on the run),jay z featuring beyonce,82,12,0
doin' what she likes,blake shelton,83,16,0
man of the year,schoolboy q,84,12,0
cut her off,kcamp featuring 2 chainz,85,4,0
invisible,hunter hayes,86,11,0
my baby's guns n' roses,brantley gilbert,87,1,1
work,iggy azalea,88,1,1
on top of the world,imagine dragons,89,14,0
we dem boyz,wiz khalifa,90,3,0
19 you + me,dan + shay,91,18,0
we are tonight,billy currington,92,2,0
raging fire,phillip phillips,93,3,0
yeah,joe nichols,94,2,0
girls chase boys,ingrid michaelson,95,4,0
you & i,one direction,96,3,0
my eyes,blake shelton featuring gwen sebastian,97,1,1
for the first time in forever,kristen bell & idina menzel,98,19,0
keep them kisses comin',craig campbell,99,1,1
the big bang,katy tiz,100,1,1
black beatles,rae sremmurd featuring gucci mane,1,11,0
closer,the chainsmokers featuring halsey,2,17,0
starboy,the weeknd featuring daft punk,3,10,0
24k magic,bruno mars,4,7,0
juju on that beat (tz anthem),zay hilfigerrr & zayion mccall,5,9,0
side to side,ariana grande featuring nicki minaj,6,13,0
heathens,twenty one pilots,7,23,0
let me love you,dj snake featuring justin bieber,8,16,0
broccoli,d.r.a.m. featuring lil yachty,9,24,0
don't wanna know,maroon 5 featuring kendrick lamar,10,7,0
fake love,drake,11,5,0
caroline,amine,12,12,0
starving,hailee steinfeld & grey featuring zedd,13,17,0
i hate u i love u,gnash featuring olivia o'brien,14,32,0
scars to your beautiful,alessia cara,15,13,0
cold water,major lazer featuring justin bieber & mo,16,18,0
treat you better,shawn mendes,17,25,0
the greatest,sia featuring kendrick lamar,18,12,0
can't stop the feeling!,justin timberlake,19,29,0
unsteady,x ambassadors,20,28,0
cheap thrills,sia featuring sean paul,21,41,0
ooouuu,young m.a,22,13,0
don't let me down,the chainsmokers featuring daya,23,41,0
in the name of love,martin garrix & bebe rexha,24,15,0
blue ain't your color,keith urban,25,11,0
this is what you came for,calvin harris featuring rihanna,26,30,0
do you mind,dj khaled featuring nicki minaj  chris brown  august alsina  jeremih  future & rick ross,27,16,0
bad things,machine gun kelly x camila cabello,28,4,0
this town,niall horan,29,9,0
chill bill,rob $tone featuring j. davi$ & spooks,30,17,0
ride,twenty one pilots,31,37,0
all time low,jon bellion,32,7,0
may we all,florida georgia line featuring tim mcgraw,33,13,0
love on the brain,rihanna,34,6,0
mercy,shawn mendes,35,10,0
x,21 savage & metro boomin featuring future,36,11,0
one dance,drake featuring wizkid & kyla,37,34,0
needed me,rihanna,38,43,0
party monster,the weeknd,39,1,1
used to this,future featuring drake,40,3,0
gold,kiiara,41,27,0
sucker for pain,lil wayne  wiz khalifa & imagine dragons with logic & ty dolla $ign feat. x ambassadors,42,22,0
love me now,john legend,43,5,0
panda,desiigner,44,40,0
tiimmy turner,desiigner,45,18,0
luv,tory lanez,46,22,0
sleep without you,brett young,47,11,0
i feel it coming,the weeknd featuring daft punk,48,1,1
pick up the phone,young thug and travis scott featuring quavo,49,15,0
sneakin',drake featuring 21 savage,50,5,0
bounce back,big sean,51,3,0
you was right,lil uzi vert,52,20,0
love on the weekend,john mayer,53,1,1
bad and boujee,migos featuring lil uzi vert,54,2,0
1 night,lil yachty,55,16,0
come and see me,partynextdoor featuring drake,56,21,0
wanna be that song,brett eldredge,57,8,0
middle of a memory,cole swindell,58,18,0
fresh eyes,andy grammer,59,8,0
song for another time,old dominion,60,9,0
no heart,21 savage & metro boomin,61,5,0
too much sauce,dj esco featuring future & lil uzi vert,62,14,0
handclap,fitz and the tantrums,63,9,0
a little more summertime,jason aldean,64,12,0
hallelujah,pentatonix,65,5,0
all we know,the chainsmokers featuring phoebe ryan,66,8,0
setting the world on fire,kenny chesney featuring p!nk,67,17,0
say you won't let go,james arthur,68,5,0
better man,little big town,69,4,0
dirty laundry,carrie underwood,70,6,0
fade,kanye west,71,12,0
look alive,rae sremmurd,72,5,0
that's my girl,fifth harmony,73,1,1
my way,calvin harris,74,10,0
redbone,childish gambino,75,1,1
ain't my fault,zara larsson,76,7,0
chantaje,shakira featuring maluma,77,2,0
move,luke bryan,78,14,0
that's what i like,bruno mars,79,1,1
water under the bridge,adele,80,3,0
selfish,pnb rock,81,3,0
star of the show,thomas rhett,82,4,0
what they want,russ,83,5,0
capsize,frenship & emily warren,84,9,0
key to the streets,yfn lucci featuring migos & trouble,85,10,0
slumber party,britney spears featuring tinashe,86,1,1
how i'll always be,tim mcgraw,87,6,0
vice,miranda lambert,88,19,0
litty,meek mill featuring tory lanez,89,4,0
ppap (pen-pineapple-apple-pen),pikotaro,90,4,0
play that song,train,91,1,1
a guy with a girl,blake shelton,92,2,0
my sh*t,a boogie wit da hoodie,93,6,0
kill a word,eric church featuring rhiannon giddens,94,2,0
sex with me,rihanna,95,5,0
greenlight,pitbull featuring flo rida & lunchmoney lewis,96,4,0
infinite,eminem,97,1,1
versace on the floor,bruno mars,98,1,1
parachute,chris stapleton,99,1,1
80s mercedes,maren morris,100,6,0
old town road,lil nas x featuring billy ray cyrus,1,12,0
i don't care,ed sheeran & justin bieber,2,2,0
bad guy,billie eilish,3,8,0
sucker,jonas brothers,4,12,0
talk,khalid,5,15,0
wow.,post malone,6,22,0
sunflower (spider-man: into the spider-verse),post malone & swae lee,7,31,0
dancing with a stranger,sam smith & normani,8,19,0
me!,taylor swift featuring brendon urie,9,5,0
sweet but psycho,ava max,10,23,0
without me,halsey,11,33,0
7 rings,ariana grande,12,18,0
earfquake,tyler  the creator,13,1,1
suge,dababy,14,8,0
nightmare,halsey,15,1,1
if i can't have you,shawn mendes,16,3,0
middle child,j. cole,17,18,0
happier,marshmello & bastille,18,40,0
wish wish,dj khaled featuring cardi b & 21 savage,19,1,1
break up with your girlfriend  i'm bored,ariana grande,20,15,0
higher,dj khaled featuring nipsey hussle & john legend,21,1,1
high hopes,panic! at the disco,22,42,0
going bad,meek mill featuring drake,23,25,0
god's country,blake shelton,24,8,0
eastside,benny blanco  halsey & khalid,25,45,0
whiskey glasses,morgan wallen,26,12,0
con calma,daddy yankee & katy perry featuring snow,27,16,0
pure water,mustard & migos,28,17,0
look back at it,a boogie wit da hoodie,29,24,0
better,khalid,30,36,0
pop out,polo g featuring lil tjay,31,9,0
sicko mode,travis scott,32,42,0
please me,cardi b & bruno mars,33,14,0
act up,city girls,34,12,0
girls like you,maroon 5 featuring cardi b,35,52,0
shallow,lady gaga & bradley cooper,36,34,0
good as you,kane brown,37,13,0
truth hurts,lizzo,38,3,0
envy me,calboy,39,23,0
when the party's over,billie eilish,40,28,0
beer never broke my heart,luke combs,41,3,0
beautiful crazy,luke combs,42,28,0
just us,dj khaled featuring sza,43,1,1
you stay,dj khaled featuring meek mill  j balvin  lil baby & jeremih,44,1,1
rumor,lee brice,45,11,0
a lot,21 savage,46,22,0
hey look ma  i made it,panic! at the disco,47,6,0
here with me,marshmello featuring chvrches,48,11,0
look what god gave her,thomas rhett,49,12,0
thotiana,blueface,50,19,0
i think,tyler  the creator,51,1,1
celebrate,dj khaled featuring travis scott & post malone,52,1,1
homicide,logic featuring eminem,53,3,0
eyes on you,chase rice,54,14,0
bury a friend,billie eilish,55,17,0
clout,offset featuring cardi b,56,7,0
jealous,dj khaled featuring chris brown  lil wayne & big sean,57,1,1
walk me home,p!nk,58,12,0
close friends,lil baby,59,30,0
miss me more,kelsea ballerini,60,16,0
murder on my mind,ynw melly,61,18,0
worth it,yk osiris,62,14,0
sanguine paradise,lil uzi vert,63,6,0
put a date on it,yo gotti featuring lil baby,64,17,0
running out of time,tyler  the creator,65,1,1
love ain't,eli young band,66,6,0
igor's theme,tyler  the creator,67,1,1
cool,jonas brothers,68,7,0
girl,maren morris,69,12,0
new magic wand,tyler  the creator,70,1,1
boy with luv,bts featuring halsey,71,6,0
big ole freak,megan thee stallion,72,7,0
who do you love,the chainsmokers featuring 5 seconds of summer,73,15,0
a boy is a gun,tyler  the creator,74,1,1
racks in the middle,nipsey hussle featuring roddy ricch & hit-boy,75,8,0
soltera,lunay  daddy yankee & bad bunny,76,2,0
before i let go,beyonce,77,5,0
earth,lil dicky,78,5,0
don't call me up,mabel,79,9,0
someone you loved,lewis capaldi,80,2,0
knockin' boots,luke bryan,81,4,0
girls need love,summer walker x drake,82,13,0
love someone,brett eldredge,83,5,0
robbery,juice wrld,84,14,0
what's good,tyler  the creator,85,1,1
what if i never get over you,lady antebellum,86,1,1
shotta flow,nle choppa,87,5,0
puppet,tyler  the creator,88,1,1
talk you out of it,florida georgia line,89,14,0
night shift,jon pardi,90,14,0
weather the storm,dj khaled featuring meek mill & lil baby,91,1,1
go loko,yg  tyga & jon z,92,3,0
all to myself,dan + shay,93,3,0
triggered,jhene aiko,94,2,0
on my way to you,cody johnson,95,13,0
calma,pedro capo x farruko,96,10,0
24/7,meek mill featuring ella mai,97,7,0
here tonight,brett young,98,20,0
baila baila baila,ozuna x daddy yankee x j balvin x farruko x anuel aa,99,4,0
te robare,nicky jam x ozuna,100,2,0
harlem shake,baauer,1,5,0
thrift shop,macklemore & ryan lewis featuring wanz,2,24,0
when i was your man,bruno mars,3,13,0
suit & tie,justin timberlake featuring jay z,4,10,0
stay,rihanna featuring mikky ekko,5,6,0
started from the bottom,drake,6,6,0
i knew you were trouble.,taylor swift,7,22,0
scream & shout,will.i.am & britney spears,8,16,0
just give me a reason,p!nk featuring nate ruess,9,5,0
love me,lil wayne featuring drake & future,10,9,0
feel this moment,pitbull featuring christina aguilera,11,8,0
daylight,maroon 5,12,15,0
locked out of heaven,bruno mars,13,24,0
ho hey,the lumineers,14,41,0
don't you worry child,swedish house mafia featuring john martin,15,26,0
f**kin problems,a$ap rocky featuring drake  2 chainz & kendrick lamar,16,20,0
sweet nothing,calvin harris featuring florence welch,17,19,0
radioactive,imagine dragons,18,29,0
heart attack,demi lovato,19,3,0
pour it up,rihanna,20,11,0
i will wait,mumford & sons,21,32,0
it's time,imagine dragons,22,41,0
girl on fire,alicia keys featuring nicki minaj,23,28,0
sure be cool if you did,blake shelton,24,10,0
mirrors,justin timberlake,25,5,0
carry on,fun.,26,11,0
catch my breath,kelly clarkson,27,21,0
little talks,of monsters and men,28,43,0
gangnam style,psy,29,28,0
poetic justice,kendrick lamar featuring drake,30,21,0
troublemaker,olly murs featuring flo rida,31,9,0
try,pink,32,21,0
beauty and a beat,justin bieber featuring nicki minaj,33,23,0
i love it,icona pop featuring charli xcx,34,7,0
downtown,lady antebellum,35,6,0
my songs know what you did in the dark (light em up),fall out boy,36,6,0
sail,awolnation,37,28,0
bad,wale featuring tiara thomas or rihanna,38,5,0
mama's broken heart,miranda lambert,39,8,0
can't hold us,macklemore & ryan lewis featuring ray dalton,40,6,0
home,phillip phillips,41,38,0
one more night,maroon 5,42,39,0
diamonds,rihanna,43,25,0
two black cadillacs,carrie underwood,44,14,0
all gold everything,trinidad james,45,14,0
adorn,miguel,46,33,0
wagon wheel,darius rucker,47,6,0
bugatti,ace hood featuring future & rick ross,48,5,0
some nights,fun.,49,56,0
hall of fame,the script featuring will.i.am,50,25,0
i drive your truck,lee brice,51,11,0
get your shine on,florida georgia line,52,8,0
madness,muse,53,26,0
somebody's heartbreak,hunter hayes,54,17,0
kiss you,one direction,55,12,0
loveeeeeee song,rihanna featuring future,56,7,0
alive,krewella,57,5,0
pirate flag,kenny chesney,58,6,0
gone  gone  gone,phillip phillips,59,2,0
power trip,j. cole featuring miguel,60,5,0
